"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2017,7,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",21308.00,3424.00,862.60,140.27,1211.56,6.26,1203.30,8.00,79.00,232194.00,83923.00,10515.00,55727.00,693.00,81336.00,
2017,7,"DL","Delta Air Lines Inc.","ATW","Appleton, WI: Appleton International",82.00,22.00,4.04,0.41,4.95,0.00,12.61,0.00,0.00,1811.00,229.00,31.00,167.00,0.00,1384.00,
2017,7,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",606.00,105.00,46.42,7.73,25.04,0.00,25.81,0.00,0.00,5873.00,2922.00,661.00,1031.00,0.00,1259.00,
2017,7,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",62.00,17.00,7.31,1.67,3.15,0.00,4.87,0.00,2.00,1358.00,924.00,78.00,152.00,0.00,204.00,
2017,7,"DL","Delta Air Lines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31.00,8.00,3.13,1.16,2.23,1.00,0.48,0.00,0.00,688.00,409.00,86.00,107.00,57.00,29.00,
2017,7,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",377.00,69.00,28.47,4.68,18.56,0.00,17.28,0.00,0.00,5301.00,2439.00,251.00,1338.00,0.00,1273.00,
2017,7,"DL","Delta Air Lines Inc.","BGR","Bangor, ME: Bangor International",22.00,2.00,1.25,0.00,0.19,0.00,0.56,0.00,0.00,107.00,68.00,0.00,10.00,0.00,29.00,
2017,7,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",279.00,48.00,21.71,2.64,8.41,0.00,15.24,0.00,1.00,2260.00,915.00,188.00,238.00,0.00,919.00,
2017,7,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",123.00,21.00,6.54,3.46,3.19,0.00,7.81,0.00,0.00,1010.00,245.00,301.00,113.00,0.00,351.00,
2017,7,"DL","Delta Air Lines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",52.00,7.00,0.16,2.59,0.32,0.00,3.92,0.00,0.00,404.00,8.00,194.00,13.00,0.00,189.00,
2017,7,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville International",547.00,109.00,49.85,2.77,27.72,0.00,28.67,0.00,1.00,4936.00,2392.00,115.00,793.00,0.00,1636.00,
2017,7,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",136.00,12.00,7.45,1.65,0.16,0.00,2.74,0.00,0.00,635.00,403.00,88.00,15.00,0.00,129.00,
2017,7,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1315.00,307.00,74.87,13.89,155.81,0.00,62.43,0.00,1.00,26442.00,8672.00,824.00,11976.00,0.00,4970.00,
2017,7,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",25.00,1.00,0.28,0.00,0.00,0.00,0.72,0.00,0.00,18.00,5.00,0.00,0.00,0.00,13.00,
2017,7,"DL","Delta Air Lines Inc.","BTV","Burlington, VT: Burlington International",61.00,13.00,3.45,1.74,3.94,0.00,3.87,0.00,0.00,753.00,166.00,44.00,254.00,0.00,289.00,
2017,7,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",225.00,44.00,18.90,2.08,5.66,0.00,17.36,0.00,2.00,2850.00,1458.00,104.00,179.00,0.00,1109.00,
2017,7,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",639.00,119.00,47.81,6.98,35.82,0.00,28.39,0.00,0.00,6729.00,2933.00,274.00,1931.00,0.00,1591.00,
2017,7,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",151.00,19.00,11.28,0.73,2.12,0.00,4.86,0.00,0.00,1241.00,763.00,58.00,126.00,0.00,294.00,
2017,7,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",143.00,26.00,9.16,2.60,4.74,0.00,9.51,1.00,0.00,1219.00,498.00,114.00,174.00,0.00,433.00,
2017,7,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",116.00,19.00,7.58,1.61,4.52,0.00,5.29,0.00,0.00,937.00,299.00,186.00,153.00,0.00,299.00,
2017,7,"DL","Delta Air Lines Inc.","CHA","Chattanooga, TN: Lovell Field",53.00,16.00,9.18,1.31,3.37,0.00,2.15,0.00,0.00,1031.00,520.00,135.00,207.00,0.00,169.00,
2017,7,"DL","Delta Air Lines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",26.00,7.00,1.36,0.35,3.64,0.00,1.65,0.00,0.00,785.00,41.00,7.00,621.00,0.00,116.00,
2017,7,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",344.00,65.00,33.56,3.17,9.97,0.00,18.30,0.00,2.00,3561.00,1893.00,141.00,372.00,0.00,1155.00,
2017,7,"DL","Delta Air Lines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,7.00,1.58,0.36,0.35,0.00,4.70,0.00,0.00,567.00,169.00,15.00,8.00,0.00,375.00,
2017,7,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",304.00,68.00,34.12,3.18,9.09,0.00,21.62,0.00,0.00,5094.00,3113.00,180.00,339.00,0.00,1462.00,
2017,7,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",560.00,90.00,36.07,3.35,23.99,0.00,26.58,0.00,3.00,5769.00,2631.00,157.00,1136.00,0.00,1845.00,
2017,7,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",337.00,67.00,18.05,5.05,18.70,0.00,25.20,0.00,3.00,4167.00,1237.00,238.00,658.00,0.00,2034.00,
2017,7,"DL","Delta Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",31.00,14.00,7.52,2.65,1.90,0.00,1.94,0.00,0.00,904.00,485.00,149.00,92.00,0.00,178.00,
2017,7,"DL","Delta Air Lines Inc.","CRW","Charleston/Dunbar, WV: Yeager",31.00,5.00,1.00,1.15,2.85,0.00,0.00,0.00,0.00,371.00,47.00,24.00,300.00,0.00,0.00,
2017,7,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",687.00,110.00,47.19,7.75,24.63,0.00,30.43,2.00,1.00,8055.00,3654.00,664.00,959.00,0.00,2778.00,
2017,7,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",147.00,30.00,12.08,5.13,4.24,0.00,8.56,0.00,0.00,1308.00,404.00,219.00,246.00,0.00,439.00,
2017,7,"DL","Delta Air Lines Inc.","DAL","Dallas, TX: Dallas Love Field",142.00,31.00,10.21,1.01,10.87,0.00,8.91,0.00,0.00,1561.00,769.00,73.00,317.00,0.00,402.00,
2017,7,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",116.00,34.00,13.64,0.79,10.57,0.00,8.99,0.00,0.00,1402.00,500.00,67.00,351.00,0.00,484.00,
2017,7,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",774.00,157.00,42.84,10.36,66.90,0.00,36.91,4.00,5.00,10972.00,2913.00,610.00,4942.00,0.00,2507.00,
2017,7,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",938.00,136.00,51.35,8.77,51.07,0.00,24.81,0.00,4.00,10266.00,4278.00,700.00,2950.00,0.00,2338.00,
2017,7,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",495.00,84.00,35.28,6.03,18.52,0.00,24.17,0.00,4.00,4950.00,2092.00,327.00,782.00,0.00,1749.00,
2017,7,"DL","Delta Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",78.00,16.00,7.37,0.47,2.88,0.83,4.46,0.00,0.00,936.00,431.00,19.00,93.00,66.00,327.00,
2017,7,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",4898.00,636.00,182.39,27.49,187.14,2.96,236.02,1.00,6.00,46882.00,15522.00,1556.00,10868.00,267.00,18669.00,
2017,7,"DL","Delta Air Lines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",184.00,43.00,22.92,2.10,5.73,0.00,12.26,0.00,0.00,2958.00,1145.00,751.00,183.00,0.00,879.00,
2017,7,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",82.00,16.00,6.55,2.15,3.73,0.00,3.57,0.00,0.00,921.00,330.00,182.00,190.00,0.00,219.00,
2017,7,"DL","Delta Air Lines Inc.","EVV","Evansville, IN: Evansville Regional",31.00,7.00,0.92,0.00,0.97,0.00,5.11,0.00,0.00,269.00,48.00,0.00,33.00,0.00,188.00,
2017,7,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",454.00,180.00,24.58,7.13,119.74,0.00,28.55,1.00,1.00,17065.00,2993.00,669.00,10550.00,0.00,2853.00,
2017,7,"DL","Delta Air Lines Inc.","EYW","Key West, FL: Key West International",122.00,10.00,3.06,2.00,2.70,0.00,2.24,0.00,1.00,903.00,715.00,56.00,81.00,0.00,51.00,
2017,7,"DL","Delta Air Lines Inc.","FAI","Fairbanks, AK: Fairbanks International",93.00,7.00,3.58,0.72,1.33,0.00,1.37,0.00,0.00,311.00,123.00,23.00,119.00,0.00,46.00,
2017,7,"DL","Delta Air Lines Inc.","FAR","Fargo, ND: Hector International",75.00,12.00,3.87,1.48,1.80,0.00,4.85,0.00,0.00,841.00,242.00,119.00,61.00,0.00,419.00,
2017,7,"DL","Delta Air Lines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",31.00,9.00,1.75,0.54,1.23,0.00,5.48,0.00,0.00,699.00,122.00,29.00,22.00,0.00,526.00,
2017,7,"DL","Delta Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",116.00,15.00,8.37,1.38,2.13,0.00,3.13,0.00,0.00,966.00,405.00,101.00,75.00,0.00,385.00,
2017,7,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1029.00,188.00,59.15,4.32,61.16,0.00,63.37,0.00,2.00,11476.00,3568.00,197.00,3229.00,0.00,4482.00,
2017,7,"DL","Delta Air Lines Inc.","FNT","Flint, MI: Bishop International",85.00,18.00,6.21,1.28,4.83,0.00,5.68,0.00,0.00,1027.00,456.00,61.00,146.00,0.00,364.00,
2017,7,"DL","Delta Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",62.00,19.00,7.40,2.41,2.95,0.00,6.24,0.00,0.00,1999.00,1343.00,171.00,156.00,0.00,329.00,
2017,7,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",203.00,24.00,13.17,2.13,4.94,0.00,3.76,0.00,0.00,2035.00,1421.00,100.00,209.00,0.00,305.00,
2017,7,"DL","Delta Air Lines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",106.00,18.00,7.97,0.79,4.55,0.00,4.69,0.00,1.00,616.00,265.00,35.00,151.00,0.00,165.00,
2017,7,"DL","Delta Air Lines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",44.00,3.00,1.96,0.00,1.00,0.00,0.04,0.00,0.00,72.00,55.00,0.00,16.00,0.00,1.00,
2017,7,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",350.00,55.00,19.70,3.66,12.82,0.00,18.82,0.00,0.00,3002.00,1165.00,191.00,637.00,0.00,1009.00,
2017,7,"DL","Delta Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",170.00,31.00,13.84,2.82,3.53,0.00,10.81,0.00,0.00,1890.00,742.00,229.00,103.00,0.00,816.00,
2017,7,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",182.00,45.00,18.21,3.50,6.16,0.00,17.13,0.00,0.00,3062.00,1538.00,173.00,286.00,0.00,1065.00,
2017,7,"DL","Delta Air Lines Inc.","GTF","Great Falls, MT: Great Falls International",31.00,4.00,2.00,1.00,0.06,0.00,0.95,0.00,0.00,208.00,41.00,79.00,1.00,0.00,87.00,
2017,7,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",283.00,36.00,24.69,0.00,8.92,0.00,2.39,0.00,0.00,2302.00,1987.00,0.00,197.00,0.00,118.00,
2017,7,"DL","Delta Air Lines Inc.","HOU","Houston, TX: William P Hobby",124.00,20.00,8.06,2.27,2.53,0.00,7.15,0.00,0.00,1188.00,540.00,190.00,100.00,0.00,358.00,
2017,7,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",150.00,36.00,10.15,2.58,6.63,0.00,16.63,0.00,0.00,3217.00,909.00,653.00,218.00,0.00,1437.00,
2017,7,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",259.00,55.00,17.60,2.60,16.50,0.00,18.31,0.00,1.00,4291.00,1045.00,675.00,1390.00,0.00,1181.00,
2017,7,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",271.00,59.00,26.70,5.53,10.20,0.00,16.57,0.00,2.00,3242.00,1441.00,228.00,341.00,0.00,1232.00,
2017,7,"DL","Delta Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",90.00,19.00,8.57,1.12,5.31,0.00,3.99,0.00,0.00,969.00,471.00,40.00,143.00,0.00,315.00,
2017,7,"DL","Delta Air Lines Inc.","ILM","Wilmington, NC: Wilmington International",31.00,8.00,3.40,1.00,0.91,0.00,2.69,0.00,0.00,728.00,250.00,220.00,29.00,0.00,229.00,
2017,7,"DL","Delta Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",516.00,95.00,49.06,4.19,23.43,0.00,18.33,0.00,4.00,5389.00,2962.00,310.00,971.00,0.00,1146.00,
2017,7,"DL","Delta Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",139.00,17.00,12.28,0.59,2.24,0.00,1.89,0.00,1.00,965.00,806.00,33.00,80.00,0.00,46.00,
2017,7,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",186.00,38.00,11.70,5.13,6.11,0.00,15.06,0.00,0.00,2774.00,575.00,861.00,257.00,0.00,1081.00,
2017,7,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",426.00,80.00,36.87,9.50,15.60,0.00,18.03,0.00,1.00,3903.00,2100.00,320.00,722.00,0.00,761.00,
2017,7,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2627.00,683.00,124.37,21.22,423.83,1.00,112.58,5.00,17.00,57239.00,11824.00,1787.00,34256.00,205.00,9167.00,
2017,7,"DL","Delta Air Lines Inc.","JNU","Juneau, AK: Juneau International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"DL","Delta Air Lines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",62.00,10.00,5.02,0.00,2.17,0.00,2.82,0.00,0.00,534.00,300.00,0.00,33.00,0.00,201.00,
2017,7,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1137.00,140.00,60.02,9.08,39.36,0.00,31.55,0.00,4.00,8392.00,4340.00,644.00,1891.00,0.00,1517.00,
2017,7,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2940.00,403.00,136.85,19.45,149.18,0.88,96.62,0.00,0.00,24969.00,11771.00,1088.00,5790.00,122.00,6198.00,
2017,7,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",54.00,12.00,5.21,0.26,3.52,0.00,3.01,0.00,0.00,656.00,340.00,15.00,145.00,0.00,156.00,
2017,7,"DL","Delta Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",30.00,8.00,1.36,1.85,2.76,0.00,2.03,0.00,0.00,404.00,157.00,45.00,85.00,0.00,117.00,
2017,7,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",1943.00,549.00,97.28,23.71,337.99,0.00,90.02,4.00,19.00,50415.00,10679.00,2358.00,28417.00,0.00,8961.00,
2017,7,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,132.00,132.00,0.00,0.00,0.00,0.00,
2017,7,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",191.00,43.00,15.86,1.23,8.23,0.00,17.68,0.00,0.00,3034.00,1441.00,46.00,282.00,0.00,1265.00,
2017,7,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",570.00,89.00,36.14,6.41,21.69,0.00,24.76,0.00,3.00,4743.00,2104.00,380.00,785.00,0.00,1474.00,
2017,7,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1566.00,276.00,88.15,14.19,92.87,0.00,80.79,4.00,12.00,21145.00,7970.00,819.00,5223.00,0.00,7133.00,
2017,7,"DL","Delta Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",90.00,17.00,6.44,0.93,6.50,0.00,3.12,0.00,1.00,1455.00,592.00,28.00,747.00,0.00,88.00,
2017,7,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",257.00,50.00,16.21,2.75,21.63,0.00,9.42,0.00,0.00,2608.00,1084.00,127.00,855.00,0.00,542.00,
2017,7,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",371.00,81.00,30.51,8.10,17.56,0.00,24.83,0.00,0.00,5802.00,2558.00,882.00,717.00,0.00,1645.00,
2017,7,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",31.00,13.00,2.78,0.40,3.22,0.00,6.60,0.00,0.00,661.00,141.00,13.00,156.00,0.00,351.00,
2017,7,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",909.00,168.00,63.37,9.37,48.88,0.00,46.38,2.00,6.00,10636.00,3657.00,672.00,2608.00,0.00,3699.00,
2017,7,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",481.00,78.00,34.18,2.69,22.59,0.00,18.54,0.00,0.00,4917.00,2615.00,129.00,734.00,0.00,1439.00,
2017,7,"DL","Delta Air Lines Inc.","MLB","Melbourne, FL: Melbourne International",136.00,21.00,12.04,0.61,2.52,0.00,5.83,1.00,0.00,1078.00,571.00,28.00,210.00,0.00,269.00,
2017,7,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",31.00,8.00,2.75,0.13,1.17,0.00,3.94,0.00,0.00,877.00,311.00,6.00,37.00,0.00,523.00,
2017,7,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",199.00,36.00,14.14,1.48,7.96,0.00,12.42,0.00,0.00,2248.00,1121.00,74.00,354.00,0.00,699.00,
2017,7,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",103.00,16.00,5.96,2.63,2.71,0.00,4.70,0.00,1.00,667.00,177.00,145.00,69.00,0.00,276.00,
2017,7,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",6733.00,779.00,266.57,34.55,232.21,1.98,243.69,1.00,9.00,56753.00,24497.00,2485.00,10310.00,502.00,18959.00,
2017,7,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",596.00,116.00,52.62,9.18,30.25,0.00,23.94,0.00,3.00,6842.00,2800.00,442.00,2084.00,0.00,1516.00,
2017,7,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",121.00,14.00,5.56,0.97,2.38,0.00,5.09,0.00,0.00,903.00,449.00,34.00,129.00,0.00,291.00,
2017,7,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",118.00,17.00,3.38,0.74,8.19,0.00,4.69,0.00,0.00,631.00,160.00,44.00,247.00,0.00,180.00,
2017,7,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",115.00,8.00,5.03,0.00,2.80,0.00,0.17,0.00,0.00,480.00,384.00,0.00,85.00,0.00,11.00,
2017,7,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",159.00,31.00,14.02,2.03,4.36,0.00,10.59,0.00,0.00,1564.00,615.00,120.00,214.00,0.00,615.00,
2017,7,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",276.00,46.00,18.26,4.05,5.98,0.00,17.71,0.00,1.00,3999.00,1545.00,1137.00,222.00,0.00,1095.00,
2017,7,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",31.00,8.00,3.18,0.00,2.10,0.00,2.71,0.00,1.00,780.00,456.00,0.00,80.00,0.00,244.00,
2017,7,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",740.00,190.00,46.97,4.53,101.21,0.00,37.29,0.00,4.00,15068.00,2919.00,226.00,9508.00,0.00,2415.00,
2017,7,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",257.00,59.00,30.91,6.24,7.96,0.00,13.89,0.00,1.00,2846.00,1795.00,253.00,205.00,0.00,593.00,
2017,7,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",536.00,117.00,46.52,10.31,23.27,0.00,36.90,0.00,1.00,6550.00,2372.00,330.00,949.00,0.00,2899.00,
2017,7,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",776.00,92.00,41.27,7.03,21.95,0.00,21.75,0.00,0.00,5181.00,2804.00,425.00,898.00,0.00,1054.00,
2017,7,"DL","Delta Air Lines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",30.00,7.00,1.33,0.50,1.12,0.00,4.05,0.00,0.00,397.00,34.00,44.00,25.00,0.00,294.00,
2017,7,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",623.00,143.00,46.79,6.41,61.72,0.00,28.07,0.00,1.00,11390.00,3454.00,618.00,4846.00,0.00,2472.00,
2017,7,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",608.00,61.00,30.32,5.16,19.59,0.00,5.94,0.00,3.00,3125.00,1540.00,226.00,970.00,0.00,389.00,
2017,7,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",347.00,88.00,39.51,3.32,14.52,0.00,30.66,0.00,0.00,6060.00,2674.00,658.00,565.00,0.00,2163.00,
2017,7,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",234.00,43.00,17.45,4.29,7.57,0.00,13.69,0.00,0.00,1755.00,632.00,290.00,219.00,0.00,614.00,
2017,7,"DL","Delta Air Lines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",31.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,72.00,0.00,0.00,0.00,0.00,
2017,7,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",172.00,25.00,12.53,2.27,3.46,0.00,6.74,0.00,0.00,1374.00,661.00,102.00,118.00,0.00,493.00,
2017,7,"OO","SkyWest Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",74.00,27.00,10.56,0.00,4.92,0.00,11.51,2.00,0.00,2030.00,1213.00,0.00,304.00,0.00,513.00,
2017,7,"OO","SkyWest Airlines Inc.","MIA","Miami, FL: Miami International",8.00,3.00,1.73,0.00,0.78,0.00,0.49,1.00,0.00,106.00,73.00,0.00,18.00,0.00,15.00,
2017,7,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",479.00,114.00,32.54,4.97,18.05,0.00,58.44,12.00,0.00,7334.00,2689.00,279.00,764.00,0.00,3602.00,
2017,7,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",57.00,19.00,9.30,0.87,1.01,0.00,7.83,2.00,0.00,1238.00,848.00,48.00,58.00,0.00,284.00,
2017,7,"OO","SkyWest Airlines Inc.","MLI","Moline, IL: Quad City International",187.00,49.00,19.72,1.78,5.34,0.00,22.16,4.00,1.00,3598.00,1736.00,128.00,263.00,0.00,1471.00,
2017,7,"OO","SkyWest Airlines Inc.","MOB","Mobile, AL: Mobile Regional",51.00,12.00,3.40,0.00,1.91,0.00,6.69,0.00,0.00,799.00,215.00,0.00,62.00,0.00,522.00,
2017,7,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",112.00,18.00,6.01,0.00,3.69,0.00,8.30,4.00,0.00,1073.00,317.00,0.00,104.00,0.00,652.00,
2017,7,"OO","SkyWest Airlines Inc.","MQT","Marquette, MI: Sawyer International",86.00,12.00,7.19,1.00,1.85,0.00,1.97,0.00,2.00,1093.00,850.00,48.00,78.00,0.00,117.00,
2017,7,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Monterey Regional",235.00,44.00,12.01,0.00,9.78,0.00,22.21,3.00,2.00,2329.00,875.00,0.00,251.00,0.00,1203.00,
2017,7,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",396.00,95.00,34.00,3.00,13.26,0.00,44.74,11.00,0.00,8434.00,4049.00,156.00,647.00,0.00,3582.00,
2017,7,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Missoula International",185.00,22.00,10.66,0.12,4.23,0.00,6.99,3.00,1.00,2462.00,1323.00,63.00,120.00,0.00,956.00,
2017,7,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",3177.00,403.00,89.29,10.49,99.20,0.05,203.97,12.00,2.00,33494.00,15107.00,811.00,3601.00,1.00,13974.00,
2017,7,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",13.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,34.00,0.00,17.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",11.00,2.00,0.80,0.00,1.20,0.00,0.00,0.00,0.00,45.00,20.00,0.00,25.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",38.00,3.00,2.05,0.00,0.00,0.00,0.95,0.00,0.00,165.00,65.00,0.00,0.00,0.00,100.00,
2017,7,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",314.00,69.00,24.08,2.98,9.51,0.00,32.43,1.00,0.00,4533.00,1673.00,261.00,373.00,0.00,2226.00,
2017,7,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",301.00,77.00,19.48,2.52,21.26,0.00,33.75,7.00,0.00,4780.00,1472.00,342.00,842.00,0.00,2124.00,
2017,7,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",388.00,90.00,29.24,0.69,23.97,0.00,36.10,2.00,1.00,6911.00,3422.00,60.00,869.00,0.00,2560.00,
